url;categoria;subcategoria
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAA6AZr6pQXSZfsWV8dQyvSAcQ7JvFoKGmu59uuzjDEEBs;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);Taller Experimental 3 - PISO 2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAQqpKqMEUHQ6L5_SXJZ9fMAbZOopuhXpWTMIdebaX94ww;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);Taller Experimental 4 - PISO 4
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDKJyEZHjlSS5gsThRQuwiHAeSdvZG_Mlf_6B_AKYpvnlY;ED. CECILIA HERNÁNDEZ MARIÑO (Ed Calle 12C);TALLER EXPERIMENTAL 5 PISO 6
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQADgKUsLDPeR76JjWKdE4dnAZfYAOCQ7bzIRUYyuR-Edjk;Casur;Salón 505 Y 506
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBOrPb_-wuIT5aH0cABv5N7AbLnc5U5LYE9iivMmfJYQv0;Quinta de Mutis;Salón 208
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCdhUMBTLaCQ6PCrXdRVs1tAdAkkki67bGqsNhS0hUMFEo;Quinta de Mutis;Auditorio 301
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBCk4A04LhWTJdPiLDey2fOAY3mYah5fVhu6d59er-uydM;Quinta de Mutis;Auditorio 302
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBu_I81ouClTbG-9IRZsY9eAfyApIveZ_EhgPa7JSZb0ZA;Quinta de Mutis;Auditorio 303
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAMxM4oXHv1QIpdXt29b8K-ATakN9-yOLUZWCP7B_Jpruo;Quinta de Mutis;Auditorio 311
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBp424QlOiWRbfYiuE1ugsIAS-C-i0DfFcjKTKRpKFFmDk;Quinta de Mutis;Salón  312
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDbxhYyMaQ1TJ7eDT711scXASb0gGsc8AfMT0bVoTQJTBI;Quinta de Mutis;Salón  313
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAySDyN_Z36SJdb8R1eQE1GAUm7P-bzecvcZEraqRjg7Sg;Quinta de Mutis;Salón 203
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAkxOAhlJ1KSZmKUT67qqMGAanUgybvLLID9Q5_xMhsOw0;Quinta de Mutis;Salón 101
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBSqonlF02kTZHOfv1Lls6mAQP1_OqgUteO-WMj28_0KWQ;Quinta de Mutis;Salón 102
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDwprwLmDzbS5O-GYzwWL5kAWHm0Jk4nZb61jsEwmMJbxk;Quinta de Mutis;Salón 103
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDi9udE0eUtRq2k7zvoE_DMAamlH0hIjavpuP2owyd8jLU;Quinta de Mutis;Salón 104
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCaMjBPWKW0QoQ6N1--UzxZARDcytxnyc6CQv24_vWgCfw;Quinta de Mutis;Salón 105
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAt2xydM9-tRoiJXArhUCbmAUJoNq408T8vtHwdln-p2gs;Quinta de Mutis;Salón 114
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAbJ6YY3-C7SJ_oAP5gpnn9AaB10BbH45GjUKReViyHstw;Quinta de Mutis;Salón 115A
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAqhVG8ecChQq1YqPG4lQofAXY0wUPBxdcxattPEAP9wFM;Quinta de Mutis;Salón 116
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB82wkP9a6VTJ8L9pR210olAdvyPsyiXLTMN-Voegzm7FA;Quinta de Mutis;Salón 106
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC6gy_7oCjqRo-GlcHOLxf1ATJqkdXvbDOEGUFZA1ixq1M;Quinta de Mutis;Salón 107
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAfu3oEPj-iSKKn49gv8bG-AQx3ysypQ_keuuGLT8OeJkQ;Quinta de Mutis;Salón 108
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDyH1OKP0QlSITdvuBu_uS_AXm_5zKUPe2kBGWfCYkXiss;Quinta de Mutis;Salón 109
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD9ND8BUffGToAKXeu2iRpIAbQQLy3K5SQdcXVX0HROWYI;Quinta de Mutis;Salón 110
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDgGKZymfFtQ6npTmkVhIzmAQZFlO9Rz0wDDK0JgKtvIR8;Quinta de Mutis;Salón 117
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBo9U5oYAO8QLpg9m70lh57AUPBpbN2VwtTlcs6I6cRkYE;Quinta de Mutis;Salón 111
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAhagly2clHSoLndDeR5PcKAaexlUyCPr8g6dkKAConZuo;Quinta de Mutis;Salón 112
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDx3mPCfLlTRI8sgtjNEoF0AXDocNwlR_2CET2adM7OHVs;Quinta de Mutis;Salón 113
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCUOM4im2OuQp-k3P72UtOOARrh8a6iQ-q8XQcv1sVYAbQ;Quinta de Mutis;Salón 119
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBdmOEbDnsKSKi1sKLglvtxASduexsZ47mPQXC_UfdiAKA;Quinta de Mutis;Salón 120
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAts_Z9w_UqT6iEFmQ8GkdhAVvChboniJh2AWoBTWk43Ik;Quinta de Mutis;Salón 121
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC3zpCtu7LFQq0k0xD4XHtPAQkOrGoE32HpYy5sHDW05us;Quinta de Mutis;Salón 122
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAbOz2UnR-0QK-y0f6DqjRtASD7qn8-s9lSf3svzZNj6Lc;Quinta de Mutis;Salón 123
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDxI4Kp-TRcS7bkMzTWgmPYAYrO30h3iUXXaIS9aD_UIwk;Quinta de Mutis;Salón 124
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD9REAli39sTrZvtP2yENljAd8RNpOFFOyHZbY2fxfUOBo;Quinta de Mutis;Salón 125
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAwG-MpDC0-RIFGiyxUdgqPATJhdOjGBG2Zq5hQ-0Bu0jc;Quinta de Mutis;Salón 126
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAqliN8xKOtRKchpo_R7yiJAbCdi3AVwzVAw76_zwItdWA;Quinta de Mutis;Salón 127
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBtghMbixjSTY99a-4pafdUAQrvefKIp6JsORuDujYEl78;Quinta de Mutis;Salón 201
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCwAzapl6RvT7stZbGChYbcAbBdNsIA97QrKzK4fHoD6XE;Quinta de Mutis;Salón 202
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA53zW5ermlRY8Fk_K5jOZnAd0ST1uNdTY6NKb0oRJTsow;Quinta de Mutis;Salón 304
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBKsw7H5vUlSLFLEGUXA_oCAdwVLZLVg6jcYqPy2LHndAw;Quinta de Mutis;Salón 206
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBW65CFd_QyQ46calX-MkwOAYqhOKPQLYIs6g6DmpXoXgU;Quinta de Mutis;Salón 207
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBKCIEJhNqkSpvyB2t98PGGAdFO_x3W04o3UhI6ZnOtby8;Quinta de Mutis;Salón 129
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDV_4vKuRbFQ6e3raFPbUqGAXrQwA7m3UPH0hVBPKshBLU;Quinta de Mutis;Salón 130
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBrLIWQEjR2Qp2uICwnX2l8AfWLmqT3qIhrtquvFjbLiMI;Quinta de Mutis;Salón 128
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA2Hx3q2f9hS761T3MHlrFbAQR8UrO-x_llq2bgUsRhRQk;Quinta de Mutis;Salón 147
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDXSEVp2BY4R5QUg4dXHbzZAcFZBxxAnjnz3QMC4TS5ts8;Quinta de Mutis;Salón 131
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAhXm739Y6XSadHFKHn8lUFAYpoalL0XjKcR1iPyxQXqIU;Quinta de Mutis;Salón 132
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD-dXhEiv_0RY3NpY_JX2d8AWI-niaOdCsJE9dbXzWuV-A;Quinta de Mutis;Salón 133
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAYJCoA-OmoQJOEeWPVl2a3AdaVCbG8YoZtRGY2yssGSTA;Quinta de Mutis;Salón 134
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDhfgHwFN-2S6dnijbIw5g0AZBTr41HscgLVfm4pEoC2iI;Quinta de Mutis;Salón 146
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHeSm3KjJETKwweoC904IIAYsW4jtc2PVd7MrdWpcosJk;Quinta de Mutis;Salón 145
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA_UnVoZ-kTQ78N2M7ttA9LAeY5fcqOnTdD9mS-aoKh05c;Quinta de Mutis;Salón 144
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDNPaQtp9IqTanOzuIfCjyZAe3o5-KirkDghpP9bgZ98k4;Quinta de Mutis;Salón 143
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQArloglp7AwQbwMZR3p2fzgAXv4WuNA7YmlCu2BNwqrI6k;Quinta de Mutis;Salón 139
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCIQjEMhjvRS7Z76zoKt2EpATuEYxml_am-gSJNA1x3E-Y;Quinta de Mutis;Salón 142
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDxCmAhty1OTaufCoOJV_0YAdz3yb54CKNVGHssTvhDCk8;Quinta de Mutis;Salón 140
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHxQHPfm9lQ6dw5ZfuzS3JAYB0qbv6eJXH1FtignzTCnc;Quinta de Mutis;Salón 141
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCC_oPrRvBVSbCOCuj9XyXKAXj8ZXQjVHaLkzrspX4zuSg;Quinta de Mutis;Salón 135
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDcCN0luPfbR4YYaMpTPj4-AYRLvpBUeK-Obj42IxVDjeo;Quinta de Mutis;Salón 136
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAgNfOkdNt-S4DlzWYXkZhIAS6GlZrkwVnjRxdP9ZTPhTI;Quinta de Mutis;Salón 137
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDIXlux0eqyR5tsnyCbOVNRATCodOeFgcUmuOzaITb6qGI;Quinta de Mutis;Salón 138
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA4bZTlaOTZRKRDKzROh36bAeYFKW2ZRMtYBqy9vtlKBpo;Quinta de Mutis;Aula de Informática 1
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDYLU4_00jfQJCIO0_futSVATjfqCjTprkBQnNraBm8jOk;Quinta de Mutis;Aula de Informática 2
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA8gn4XoaUhRrZQ0ZthdEHzAdW9i5SB7xfKfc-5gDJPMf8;Quinta de Mutis;Aula de Informática 3
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCjahIyXopTSqOeXEUJBIZxAdYqYcURMw79mKev1p8JJYk;Quinta de Mutis;Aula de Informática 4
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQByOklbYLhXTLvOjF5uOWp7ASjXaF9xen-JtJ0ASKkC74Y;Quinta de Mutis;Aula de Informática 5
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBM91SmSY8qSqw4dPSPmwMxAaXOtu_NmbyZcr3dN0sgoyo;Quinta de Mutis;Salón 115B
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDuuC1UKbi6Tp9WivzeL-FFAUAKHZsbtow__W28QdsaykA;Quinta de Mutis;Sala NASH
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDpRvT8A32BQaCBHHW3dyu9AVBA4t62AEz6pTdyTsYR0gw;Quinta de Mutis;Salón 118
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQArlfm7dvDMQ6tiOrDbbbfqASGMOiW9Fg6plhLg5i5eGxE;Sede del Emprendimiento, Innovación y Creación;Módulo 4-01
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBU2Dd658qaRqA9nSSwdjCkAU6Z4E0riqwN351xlP4Qfmk;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 601
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB4j_ObZG-gRrAXf3Jc0nzTAfjaHvBAwnQwuUN3TzxrET8;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 602
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQALuvAZiUpRRLXch4PEf8qPAZUXmOre7r5O-inLMOWHfw0;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 701
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDV4JifMtkCQbVxv0ycx2k4Aeu_R-0kAVbyI-4bTdvWXJI;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 802
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAbaVilU1MYSLV4FzMg1FLyATRPqQuN6t3lZRZEi37yuhU;ED. RAFAEL MARIA CARRASQUILLA (Torre 1);Salón 801
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAybVsxEx9XSoOnwewEmWRgAXJIeIALx1zaGKukfpD6WSw;Sede del Emprendimiento, Innovación y Creación;Módulo 3-01
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAxMJx9KkTFT6UB_ZZUnD9cAbNXYryp65X0p4rfi2xTVE0;Sede del Emprendimiento, Innovación y Creación;Módulo 3-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBcKKb1hagmTaN8IrPhUc-8AWgtWlkyOkkXdSKJvXdKMDE;Sede del Emprendimiento, Innovación y Creación;Módulo 3-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC9dTPIlWOURqPTO-prUAIqAczhS4Vej7E4UE-8pEJGVLc;Sede del Emprendimiento, Innovación y Creación;Módulo 3-04
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCxLMdVdPwtQrlMLagYf6bKAUQuFqFPNfZ0DGUXb482AoM;Sede del Emprendimiento, Innovación y Creación;Módulo 3-05
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBUuawmviRURp9HCEOocWAtAd-fkBomWyInLC1w8f0zFtI;Sede del Emprendimiento, Innovación y Creación;Módulo 3-06
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBjIGAvS9rtQ7fs7gNSAjWzASmDWNAfegQIOJjAufNeFg8;Sede del Emprendimiento, Innovación y Creación;Módulo 3-07
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDJCYuR6Q3OSLp6f8HzOfh0ATex8V7M5woTIqRCUw0M94Q;Sede del Emprendimiento, Innovación y Creación;Módulo 3-08
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBmhi7ttyMUQogus7XbWia7AYnBzlzUzUnm41ZjvLiy0Ok;Sede del Emprendimiento, Innovación y Creación;Módulo 3-09
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAd7QMYFzFhR46nLJkOzPTsAW-Zji9bmWyuZmZOVpXZ0hQ;Sede del Emprendimiento, Innovación y Creación;Módulo 2-01
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAd7QMYFzFhR46nLJkOzPTsAW-Zji9bmWyuZmZOVpXZ0hQ;Sede del Emprendimiento, Innovación y Creación;Módulo 2-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAaKdRwMyBtRKDyH4jPjLd6ARzU4dAUKxG6aXbzQ3JEcJU;Sede del Emprendimiento, Innovación y Creación;Módulo 2-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHTUoKL9v8SaL5g-aCQ6jYAbgVolEHoX7YJDxSZf_s_fw;Sede del Emprendimiento, Innovación y Creación;Módulo 2-04
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAHDWBbx66JQ4ojYp8xDmKuAZDGb-K2OCBmFxphug-8eFU;Sede del Emprendimiento, Innovación y Creación;Módulo 2-05
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCbLaRYwWE5QqOgJByrBIfrAXgCM6jH5k5sxJ0G79U_AMY;Sede del Emprendimiento, Innovación y Creación;Módulo 2-06
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAwlIw2cAY5RIPxsGaBcTHeAWGO94dscfdqypVXc4bE11k;Sede del Emprendimiento, Innovación y Creación;Módulo 2-07
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBwhQB4pDxdTLTWxP2I6O4VASwA3Z1I-1O-Up_cV7I-j_I;Sede del Emprendimiento, Innovación y Creación;Módulo 2-08
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAY7zxpPAL_T7hDic--NqhdAd_41Z0lirWfJCiB3AD674o;Sede del Emprendimiento, Innovación y Creación;Módulo 2-09
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCIhYroawqORYLou95-L-3hAebwPlDLw9Ie4KS5m9ub-mk;Sede del Emprendimiento, Innovación y Creación;Módulo 1-01
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAfEp-Cavu0RrkfR4kl19_1AZZAuCjZDqTxno-4cwLSQAg;Sede del Emprendimiento, Innovación y Creación;Módulo 1-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQA1pWZRmD9kRr_QLBHQp1joAfCyZACnZ94EKY6XDfDI5hs;Sede del Emprendimiento, Innovación y Creación;Módulo 1-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAwOz5FFRZHR7DicSsgVg_hAX2WZDVYa0L2QsBDy99jypc;Sede del Emprendimiento, Innovación y Creación;Módulo 4-02
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD0Z22AJtMTS47-pV4kfk4hATc0vL_O4-TkdDLL1ETKO1o;Sede del Emprendimiento, Innovación y Creación;Módulo 4-03
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAsktdzzkKuSZYYODmIwYbKATGOMrXjwDZNoBdnRVoeIrI;Sede del Emprendimiento, Innovación y Creación;Módulo 4-04
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDfgbz7P6NeSrUVutph6jH1ATk0NBkqlsJuewM8xxkfdus;Sede del Emprendimiento, Innovación y Creación;Módulo 4-05
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBgu3Y0-nkUSYEPsrM9GCfbAX4AF06UUHjhkGVjENsovxI;Sede del Emprendimiento, Innovación y Creación;Módulo 4-06
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC6GAWkPYB2S7lj229KKhG6AeY7Sh_vJ_tK9bZ9r8_pEj4;Sede del Emprendimiento, Innovación y Creación;Módulo 4-07
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQD1TR1WH_XyQoESDzV_nBgaAeQIvWEvVPaZZHK4wXlz8zk;Sede del Emprendimiento, Innovación y Creación;Módulo 4-08
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBhdKIa6lwETp_QdPzGATM_Ac4z0yvSmcRQfbOCIdSPa7U;Casur;Salón 304
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBuyBtOrq-aR5MDzwu0pndmAYo-u2OsJTMKgp3QCP18vP8;Casur;Salón 305
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCSn2882DBvTYiflEOveeLlAbbG3dkM6FfIjxUnzXyE5aY;Casur;Salón 307
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBGLb4WncwbQZc_GjDY98eeAdRxJot7CZgv1jO8a1OKVsY;Casur;Salón 308 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBiw-6FeJIEQbeSgjzjI0A_AX_JWQDUjSuxBA1ICq_urQg;Casur;Salón 310
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQCx0wScCG8cTZQiQ-3VgJLsAbX4lXgEOeGBW0Qo7BGWCDI;Casur;Salón 311 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAYnM5KL9q4TI9WVnhXUJStAbzG3g7YHtYJnCVIjIbesVs;Casur;Salón 312
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAKmLLhuNPPRLdO3W-tRlC-AXbyIL08HeyQ-4QbP_r3fdo;Casur;Salón 313 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQC7o3oPHaeFR6c29Mhaj3VMAZlec5NXhfXOtut73ff5Atg;Casur;Salón 403
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDUU-d9edqLQ7xaDv-Gt9uGAcvXwj2As8jbKgXyiU6GX6k;Casur;Salón 404
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQDpmw3Z6qbbSacJGRR5BtkdAVRSxz7TSrI5PFaIdhEViC0;Casur;Salón 405
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQAEb7Je5CsGRKl2Q3cNV0BBAdngDaOcZXOOjnrD-ReC1PY;Casur;Salón 407 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQBtyLP1qo11RZkroA_vjyJWAYDnIReyYTbslbKjYc02v6E;Casur;Salón 408 HYFLEX
https://uredu-my.sharepoint.com/personal/luis_yaya_urosario_edu_co/_layouts/15/download.aspx?share=IQB6LmGwSsI6T4OJQTrIRcjKAZXSKSnc3gzvGdkJfxNpl3o;Casur;Salón 409 HYFLEX
